#time,	NE,	NI
10750	0.0632	0.0118
10751	0.0694	0.0192
10752	0.0014	0.0088
10753	0.0946	0.019
10754	0.4072	0.0344
10755	0.453	0.0884
10756	0.2586	0.0466
10757	0.1638	0.0342
10758	0.0844	0.0082
10759	0.075	0.017
10760	0.0348	0.0108
10761	0.0098	0.0192
10762	0.0924	0.0006
10763	0.4302	0.0546
10764	0.4634	0.101
10765	0.2576	0.0488
10766	0.1682	0.0284
10767	0.1152	0.0114
10768	0.0544	0.0124
10769	0.084	0.0216
10770	0.035	0.013
10771	0.1116	0
10772	0.4558	0.0526
10773	0.453	0.0838
10774	0.2532	0.0564
10775	0.1142	0.0198
10776	0.1056	0.0104
10777	0.09	0.0206
10778	0.0494	0.0144
10779	0.0004	0.0008
10780	0.1544	0.0004
10781	0.4894	0.0606
10782	0.4828	0.0844
10783	0.249	0.0542
10784	0.0964	0.0072
10785	0.1386	0.0176
10786	0.0698	0.0172
10787	0.022	0.009
10788	0.001	0.0086
10789	0.1796	0.0172
10790	0.4868	0.0574
10791	0.476	0.0852
10792	0.2222	0.049
10793	0.1078	0.0122
10794	0.1462	0.0176
10795	0.0398	0.01
10796	0.0272	0.01
10797	0.0628	0.017
10798	0.1802	0
10799	0.5162	0.0772
10800	0.461	0.0864
10801	0.2432	0.0448
10802	0.1764	0.0132
10803	0.1358	0.0124
10804	0.037	0.0102
10805	0.0714	0.0208
10806	0.0006	0
10807	0.1862	0.0004
10808	0.5488	0.0722
10809	0.4516	0.087
10810	0.2626	0.0424
10811	0.1298	0.0072
10812	0.1266	0.0074
10813	0.0812	0.0188
10814	0.0354	0.0124
10815	0.0006	0.005
10816	0.2006	0.0124
10817	0.5454	0.069
10818	0.484	0.088
10819	0.2346	0.0412
10820	0.09	0.001
10821	0.1296	0.0102
10822	0.0492	0.0128
10823	0.0016	0.0094
10824	0.0004	0.0028
10825	0.0586	0.0006
10826	0.5278	0.0658
10827	0.522	0.1004
10828	0.31	0.0508
10829	0.2576	0.0086
10830	0.3376	0.035
10831	0.1206	0.007
10832	0.0362	0.0138
10833	0.0008	0
10834	0.1644	0.012
10835	0.5176	0.056
10836	0.4694	0.0958
10837	0.1838	0.0422
10838	0.1074	0.014
10839	0.1424	0.0198
10840	0.048	0.0118
10841	0.022	0.0094
10842	0.0238	0.0166
10843	0.1712	0.0002
10844	0.544	0.0628
10845	0.4584	0.0946
10846	0.1902	0.0358
10847	0.141	0.0132
10848	0.1272	0.013
10849	0.0382	0.01
10850	0.0736	0.0212
10851	0.0014	0.011
10852	0.2004	0.006
10853	0.58	0.074
10854	0.4508	0.0956
10855	0.2366	0.033
10856	0.1168	0.0078
10857	0.1062	0.0074
10858	0.0796	0.0188
10859	0.0378	0.0134
10860	0.0016	0
10861	0.2066	0.0002
10862	0.6126	0.0906
10863	0.4916	0.0966
10864	0.2592	0.0318
10865	0.159	0.001
10866	0.1824	0.01
10867	0.0576	0.0142
10868	0.0024	0.0098
10869	0.0008	0
10870	0.113	0.007
10871	0.5908	0.0704
10872	0.499	0.104
10873	0.2538	0.0416
10874	0.1904	0.0134
10875	0.2358	0.0218
10876	0.0896	0.0208
10877	0.0008	0.0058
10878	0.031	0.0094
10879	0.1824	0
10880	0.5988	0.0738
10881	0.444	0.0984
10882	0.1548	0.0268
10883	0.1188	0.0098
10884	0.138	0.015
10885	0.0434	0.0106
10886	0.004	0.0164
10887	0.0006	0.0002
10888	0.1078	0.0046
10889	0.616	0.0752
10890	0.4548	0.0994
10891	0.1738	0.0226
10892	0.1442	0.0094
10893	0.1442	0.0102
10894	0.1076	0.0222
10895	0.0504	0.0166
10896	0.0018	0.0002
10897	0.2342	0
10898	0.632	0.0862
10899	0.4522	0.1006
10900	0.1382	0.0184
10901	0.1044	0.0054
10902	0.1374	0.017
10903	0.0652	0.0166
10904	0.0004	0.0094
10905	0.0008	0.0026
10906	0.2224	0.0136
10907	0.6288	0.081
10908	0.4212	0.1028
10909	0.0854	0.0128
10910	0.116	0.0202
10911	0.1484	0.0194
10912	0.0382	0.01
10913	0.0208	0.01
10914	0.0588	0.0154
10915	0.259	0.0032
10916	0.6454	0.0846
10917	0.3996	0.0958
10918	0.1104	0.012
10919	0.1502	0.0184
10920	0.1272	0.0114
10921	0.0344	0.01
10922	0.0656	0.018
10923	0.0012	0.0006
10924	0.287	0
10925	0.6682	0.0912
10926	0.3982	0.0924
10927	0.1592	0.0142
10928	0.1306	0.0122
10929	0.1278	0.0098
10930	0.083	0.0212
10931	0.0014	0.01
10932	0.0012	0.0076
10933	0.3042	0.0318
10934	0.6486	0.0886
10935	0.3872	0.091
10936	0.0806	0.0108
10937	0.075	0.0096
10938	0.121	0.0206
10939	0.0462	0.0124
10940	0.0004	0.0074
10941	0.0006	0.013
10942	0.2642	0.0128
10943	0.6474	0.0902
10944	0.3792	0.0872
10945	0.0788	0.0062
10946	0.1196	0.0158
10947	0.1346	0.0142
10948	0.0348	0.0102
10949	0.0624	0.0164
10950	0.0442	0.0162
10951	0.307	0
10952	0.6438	0.0956
10953	0.3598	0.0816
10954	0.1414	0.0102
10955	0.092	0.0138
10956	0.0782	0.01
10957	0.08	0.0206
10958	0.001	0.019
10959	0.001	0.0004
10960	0.3316	0.0058
10961	0.6496	0.0998
10962	0.355	0.077
10963	0.085	0.0088
10964	0.083	0.0088
10965	0.126	0.0196
10966	0.103	0.0226
10967	0.0488	0.0166
10968	0.0008	0.0028
10969	0.345	0.0176
10970	0.6652	0.1094
10971	0.348	0.073
10972	0.0508	0.0048
10973	0.082	0.014
10974	0.1318	0.0214
10975	0.0762	0.022
10976	0.0008	0
10977	0.0012	0.0004
10978	0.3604	0.0004
10979	0.65	0.1228
10980	0.2446	0.0554
10981	0.0664	0.0092
10982	0.1142	0.0204
10983	0.2246	0.023
10984	0.0882	0.0234
10985	0.0004	0.0002
10986	0.0012	0.0002
10987	0.4318	0.0214
10988	0.6122	0.1172
10989	0.2056	0.0506
10990	0.0718	0.0148
10991	0.1194	0.022
10992	0.1588	0.022
10993	0.0332	0.0102
10994	0.0226	0.01
10995	0.067	0.0208
10996	0.4078	0.0004
10997	0.6262	0.1212
10998	0.2026	0.0492
10999	0.1068	0.0182
11000	0.173	0.0222
11001	0.1664	0.0134
11002	0.0272	0.0094
11003	0.0618	0.0196
11004	0.0008	0
11005	0.432	0.0002
11006	0.6282	0.1272
11007	0.2092	0.0486
11008	0.1386	0.0206
11009	0.1576	0.0158
11010	0.158	0.009
11011	0.0712	0.0212
11012	0.0012	0
11013	0.001	0.0002
11014	0.4204	0.0218
11015	0.6504	0.1312
11016	0.257	0.0548
11017	0.1278	0.0166
11018	0.1302	0.0102
11019	0.2214	0.0212
11020	0.0868	0.0236
11021	0.001	0
11022	0.0006	0.0002
11023	0.4282	0.0204
11024	0.6196	0.1178
11025	0.2204	0.054
11026	0.0506	0.008
11027	0.0998	0.0192
11028	0.1366	0.021
11029	0.0302	0.01
11030	0.0188	0.0102
11031	0.0556	0.0198
11032	0.4274	0.0102
11033	0.6626	0.126
11034	0.2282	0.0502
11035	0.1128	0.0136
11036	0.1816	0.0212
11037	0.1948	0.014
11038	0.0216	0.0084
11039	0.0574	0.019
11040	0.0008	0.0002
11041	0.4508	0
11042	0.6492	0.134
11043	0.212	0.046
11044	0.1336	0.019
11045	0.1486	0.0154
11046	0.1604	0.0094
11047	0.0708	0.0208
11048	0.0002	0.0004
11049	0.001	0.0004
11050	0.4286	0.0214
11051	0.66	0.1376
11052	0.2268	0.047
11053	0.1268	0.0152
11054	0.142	0.0106
11055	0.2356	0.021
11056	0.087	0.024
11057	0.0016	0.0004
11058	0.0006	0
11059	0.4648	0.0274
11060	0.626	0.1278
11061	0.1842	0.045
11062	0.0512	0.0078
11063	0.0942	0.0182
11064	0.1328	0.0208
11065	0.025	0.0098
11066	0.0038	0.01
11067	0.0084	0.0194
11068	0.4644	0.0148
11069	0.6294	0.1302
11070	0.1948	0.0464
11071	0.0954	0.0186
11072	0.141	0.0214
11073	0.1448	0.0122
11074	0.0258	0.01
11075	0.0792	0.0216
11076	0.0262	0.0134
11077	0.4754	0.0002
11078	0.639	0.1374
11079	0.1878	0.0384
11080	0.1428	0.0166
11081	0.1182	0.0136
11082	0.1134	0.0098
11083	0.073	0.0208
11084	0.001	0.01
11085	0.0002	0.0094
11086	0.4754	0.001
11087	0.693	0.151
11088	0.2564	0.0468
11089	0.1402	0.0112
11090	0.1506	0.011
11091	0.2616	0.0398
11092	0.0004	0.007
11093	0.0006	0
11094	0.0006	0.0006
11095	0.5126	0.0004
11096	0.7212	0.1514
11097	0.1718	0.0346
11098	0.0942	0.006
11099	0.2346	0.021
11100	0.4298	0.034
11101	0.0006	0.0004
11102	0.0014	0.0004
11103	0.0008	0.0002
11104	0.5252	0.007
11105	0.6544	0.1466
11106	0.158	0.0358
11107	0.1102	0.0198
11108	0.2284	0.0428
11109	0.3942	0.0258
11110	0.0014	0.0002
11111	0.0006	0.0002
11112	0.0004	0.0004
11113	0.5088	0.0066
11114	0.6158	0.1406
11115	0.1436	0.035
11116	0.1646	0.0356
11117	0.251	0.045
11118	0.3596	0
11119	0.0004	0
11120	0.0006	0.0002
11121	0.001	0.0002
11122	0.4832	0.0238
11123	0.5872	0.1354
11124	0.167	0.0414
11125	0.2538	0.043
11126	0.441	0.0404
11127	0.3746	0
11128	0.0006	0
11129	0.0014	0.0002
11130	0.0006	0.0006
11131	0.0976	0.0258
11132	0.246	0.0498
11133	0.262	0.0668
11134	0.3864	0.078
11135	0.267	0.0458
11136	0.1788	0.0258
11137	0.0086	0
11138	0.0002	0
11139	0.0328	0.0112
11140	0.0632	0
11141	0.302	0.0488
11142	0.3682	0.07
11143	0.3848	0.0838
11144	0.2042	0.0348
11145	0.0476	0
11146	0.0096	0.0004
11147	0.0464	0.0016
11148	0.0806	0.0204
11149	0.059	0.0036
11150	0.2896	0.0466
11151	0.4976	0.097
11152	0.4492	0.1002
11153	0.2148	0.0312
11154	0.0516	0.0004
11155	0.0068	0.0002
11156	0.046	0.0032
11157	0.0548	0.0152
11158	0.0514	0.0002
11159	0.3164	0.0328
11160	0.5028	0.0918
11161	0.4384	0.0978
11162	0.2318	0.028
11163	0.1064	0.0004
11164	0.027	0
11165	0.043	0.015
11166	0.0016	0.0006
11167	0.0196	0.0006
11168	0.2826	0.0342
11169	0.5282	0.0908
11170	0.436	0.1058
11171	0.2306	0.0242
11172	0.1522	0.0002
11173	0.1454	0.0124
11174	0.0406	0.0114
11175	0.001	0.0008
11176	0.0312	0
11177	0.3132	0.0356
11178	0.5542	0.0978
11179	0.4244	0.1038
11180	0.2894	0.0212
11181	0.2706	0.0208
11182	0.1954	0.01
11183	0.0168	0.0102
11184	0.0002	0
11185	0.035	0.003
11186	0.2912	0.028
11187	0.6016	0.091
11188	0.401	0.0976
11189	0.1578	0.0176
11190	0.2946	0.0248
11191	0.1808	0.0006
11192	0.0004	0.0012
11193	0.0008	0.0088
11194	0.041	0.0242
11195	0.2648	0.0188
11196	0.5864	0.0908
11197	0.3872	0.0966
11198	0.1302	0.0206
11199	0.1768	0.0162
11200	0.0962	0.0078
11201	0.0234	0.0078
11202	0.0628	0.0204
11203	0.0296	0.0064
11204	0.2388	0.0172
11205	0.5542	0.0906
11206	0.3732	0.0902
11207	0.1326	0.0204
11208	0.0664	0
11209	0.0318	0.0002
11210	0.0786	0.0194
11211	0.0508	0.0164
11212	0.0012	0.0004
11213	0.2638	0.001
11214	0.6182	0.105
11215	0.448	0.0914
11216	0.1526	0.0178
11217	0.0712	0.003
11218	0.1386	0.0198
11219	0.0684	0.0182
11220	0	0.0092
11221	0.0004	0.0002
11222	0.2684	0.0114
11223	0.6184	0.1018
11224	0.3712	0.092
11225	0.0648	0.0108
11226	0.1074	0.0202
11227	0.146	0.021
11228	0.0336	0.0096
11229	0.0092	0.0098
11230	0.035	0.019
11231	0.2886	0
11232	0.642	0.1106
11233	0.353	0.0852
11234	0.105	0.0136
11235	0.1596	0.0206
11236	0.1496	0.011
11237	0.0326	0.0104
11238	0.063	0.0204
11239	0.001	0.0002
11240	0.3136	0.0002
11241	0.6496	0.1182
11242	0.3472	0.0818
11243	0.1514	0.0172
11244	0.1276	0.0122
11245	0.1192	0.0102
11246	0.085	0.0214
11247	0.003	0.011
11248	0.001	0.0096
11249	0.3176	0.0132
11250	0.6374	0.136
11251	0.2696	0.061
11252	0.0784	0.0112
11253	0.0772	0.011
11254	0.1194	0.0208
11255	0.0446	0.0126
11256	0.001	0.0074
11257	0.0002	0.0124
11258	0.3746	0.006
11259	0.6546	0.1408
11260	0.2612	0.0626
11261	0.0824	0.0116
11262	0.1208	0.022
11263	0.1396	0.0194
11264	0.0312	0.0102
11265	0.0182	0.0176
11266	0.0006	0
11267	0.4074	0.0022
11268	0.6646	0.1486
11269	0.2584	0.0538
11270	0.1356	0.0124
11271	0.1344	0.015
11272	0.1364	0.0098
11273	0.0938	0.0218
11274	0.0486	0.0172
11275	0.0016	0.0006
11276	0.451	0.0004
11277	0.6698	0.1654
11278	0.1762	0.0138
11279	0.102	0.0138
11280	0.0962	0.0098
11281	0.138	0.0206
11282	0.0674	0.0212
11283	0.0006	0.0002
11284	0.0018	0.0002
11285	0.5784	0.0066
11286	0.659	0.1628
11287	0.116	0.0164
11288	0.0978	0.016
11289	0.1352	0.0248
11290	0.2418	0.043
11291	0.0004	0.0194
11292	0.0008	0
11293	0.0012	0.0004
11294	0.5756	0
11295	0.6618	0.1584
11296	0.0438	0.0084
11297	0.0882	0.0176
11298	0.2432	0.0418
11299	0.4272	0.0322
11300	0.0014	0
11301	0.0002	0.0002
11302	0.0008	0.0002
11303	0.5582	0.0002
11304	0.5996	0.1486
11305	0.0762	0.018
11306	0.165	0.037
11307	0.2446	0.0458
11308	0.421	0.026
11309	0.0008	0.0006
11310	0.0012	0
11311	0.0008	0.0002
11312	0.5182	0.024
11313	0.5642	0.14
11314	0.1176	0.0292
11315	0.1976	0.0438
11316	0.2594	0.0478
11317	0.3398	0.0002
11318	0.0008	0.0002
11319	0.001	0.0004
11320	0.0012	0
11321	0.4802	0.019
11322	0.5396	0.1334
11323	0.163	0.0384
11324	0.2682	0.046
11325	0.428	0.0418
11326	0.3676	0
11327	0.0014	0.0014
11328	0.0006	0.0002
11329	0.0008	0
11330	0.1864	0.047
11331	0.2456	0.0568
11332	0.2102	0.053
11333	0.2902	0.054
11334	0.2942	0.0546
11335	0.239	0.0286
11336	0.001	0
11337	0.001	0
11338	0.1532	0.0412
11339	0.2408	0.042
11340	0.2892	0.054
11341	0.2618	0.0578
11342	0.2484	0.0494
11343	0.2532	0.0344
11344	0.038	0.0032
11345	0.0372	0.0078
11346	0.1192	0.033
11347	0.1136	0.029
11348	0.2328	0.0466
11349	0.2992	0.0542
11350	0.2684	0.0588
11351	0.248	0.054
11352	0.137	0.0336
11353	0.0156	0.0038
11354	0.1304	0.0116
11355	0.172	0.0398
11356	0.1082	0.0234
11357	0.2298	0.0334
11358	0.3114	0.0538
11359	0.3216	0.0726
11360	0.2162	0.0516
11361	0.0962	0.0242
11362	0.006	0.0012
11363	0.1402	0.0204
11364	0.1612	0.038
11365	0.1058	0.0236
11366	0.2264	0.0258
11367	0.3164	0.0538
11368	0.3164	0.066
11369	0.2034	0.0524
11370	0.0076	0
11371	0.0432	0.0104
11372	0.1596	0.0216
11373	0.1676	0.04
11374	0.1032	0.0234
11375	0.224	0.0252
11376	0.3308	0.0534
11377	0.3836	0.0692
11378	0.2072	0.048
11379	0.007	0.0006
11380	0.049	0.0118
11381	0.1614	0.024
11382	0.1634	0.0396
11383	0.0964	0.0228
11384	0.221	0.0242
11385	0.344	0.0538
11386	0.372	0.0714
11387	0.1832	0.044
11388	0.008	0.0002
11389	0.023	0
11390	0.1736	0.0246
11391	0.166	0.041
11392	0.0926	0.0224
11393	0.2196	0.0242
11394	0.4158	0.0746
11395	0.3608	0.0702
11396	0.1602	0.04
11397	0.0036	0
11398	0.0244	0.0004
11399	0.1802	0.0242
11400	0.1698	0.041
11401	0.089	0.022
11402	0.2256	0.0344
11403	0.366	0.0538
11404	0.3598	0.075
11405	0.1428	0.036
11406	0.0032	0
11407	0.0042	0.0002
11408	0.1342	0.0056
11409	0.186	0.0498
11410	0.0844	0.0222
11411	0.2164	0.0256
11412	0.3802	0.0544
11413	0.3554	0.0846
11414	0.1372	0.0314
11415	0.0144	0
11416	0.0096	0.0002
11417	0.1558	0.0024
11418	0.218	0.0532
11419	0.0756	0.0212
11420	0.2166	0.0222
11421	0.4476	0.0546
11422	0.4298	0.0988
11423	0.0122	0.0002
11424	0.0012	0.0004
11425	0.0008	0.0006
11426	0.162	0.0052
11427	0.2138	0.053
11428	0.0378	0.021
11429	0.1744	0.0086
11430	0.5258	0.0558
11431	0.5134	0.1066
11432	0.0318	0.0076
11433	0.024	0.0074
11434	0.0032	0.0004
11435	0.167	0.0014
11436	0.2234	0.054
11437	0.0624	0.0208
11438	0.1502	0.0046
11439	0.5232	0.0626
11440	0.4982	0.0984
11441	0.0062	0.0002
11442	0.0018	0.0006
11443	0.0004	0
11444	0.1716	0.002
11445	0.2238	0.0546
11446	0.037	0.0124
11447	0.1836	0.0002
11448	0.5702	0.0928
11449	0.5286	0.098
11450	0.005	0.0002
11451	0.002	0.0004
11452	0.0008	0
11453	0.1708	0.004
11454	0.189	0.0484
11455	0.0008	0.0006
11456	0.2078	0.0004
11457	0.6224	0.1014
11458	0.4846	0.0782
11459	0.006	0.0002
11460	0.002	0.0002
11461	0.0016	0
11462	0.1358	0.0046
11463	0.1514	0.0394
11464	0.0014	0
11465	0.2642	0.0012
11466	0.6386	0.1104
11467	0.4522	0.077
11468	0.0154	0
11469	0.006	0.0006
11470	0.0058	0.0004
11471	0.0908	0.0006
11472	0.1154	0.0308
11473	0.0006	0
11474	0.297	0.0004
11475	0.6624	0.1114
11476	0.442	0.0766
11477	0.0446	0.0002
11478	0.0226	0
11479	0.0216	0.0004
11480	0.0636	0.0002
11481	0.089	0.0234
11482	0.0008	0.0004
11483	0.322	0.0004
11484	0.6914	0.1198
11485	0.4454	0.0762
11486	0.0888	0.0002
11487	0.0462	0.0006
11488	0.0436	0
11489	0.0356	0.001
11490	0.0566	0.0158
11491	0.0006	0.0006
11492	0.3106	0.0006
11493	0.7172	0.1436
11494	0.4292	0.0754
11495	0.145	0
11496	0.0902	0
11497	0.086	0.0004
11498	0.0026	0.0002
11499	0.001	0.0002
11500	0.0006	0
11501	0.076	0.0212
11502	0.6274	0.066
11503	0.6036	0.1454
11504	0.2706	0.004
11505	0.258	0.004
11506	0.2606	0.004
11507	0.066	0.0022
11508	0.0006	0
11509	0.0168	0.004
11510	0.047	0.0038
11511	0.6724	0.0592
11512	0.6822	0.1698
11513	0.3826	0.0004
11514	0.3944	0.0202
11515	0.2872	0.002
11516	0.1134	0.0016
11517	0.0004	0.0002
11518	0.0012	0.0004
11519	0.0014	0.0002
11520	0.0272	0.003
11521	0.6198	0.125
11522	0.4978	0.129
11523	0.3114	0.0572
11524	0.3526	0.02
11525	0.3532	0.0208
11526	0.1002	0
11527	0.001	0
11528	0.0002	0.0002
11529	0.0126	0.0016
11530	0.2428	0.0422
11531	0.5006	0.1288
11532	0.2648	0.0562
11533	0.1674	0.021
11534	0.1082	0
11535	0.0666	0.0002
11536	0.0008	0.0004
11537	0.0008	0.0002
11538	0.001	0.001
11539	0.002	0.002
11540	0.047	0.0118
11541	0.5014	0.0694
11542	0.6016	0.138
11543	0.2378	0.038
11544	0.1872	0.0004
11545	0.1902	0.0002
11546	0.041	0.0192
11547	0.0006	0.0074
11548	0.042	0.0098
11549	0.045	0.0196
11550	0.5022	0.0356
11551	0.668	0.1466
11552	0.3258	0.0458
11553	0.2508	0.0176
11554	0.1062	0.0002
11555	0.1086	0.0218
11556	0.0248	0.0072
11557	0.0042	0.0014
11558	0.0098	0.0004
11559	0.3442	0.0434
11560	0.5448	0.1376
11561	0.2272	0.0412
11562	0.1334	0
11563	0.277	0.0222
11564	0.2966	0.0348
11565	0.0004	0.005
11566	0.0008	0.0048
11567	0.066	0.0142
11568	0.4306	0.0424
11569	0.5702	0.129
11570	0.1746	0.0414
11571	0.1054	0.022
11572	0.1212	0.0002
11573	0.1744	0.0356
11574	0.001	0.003
11575	0.0008	0.017
11576	0.0148	0.0062
11577	0.4396	0.0552
11578	0.547	0.125
11579	0.1918	0.0502
11580	0.0374	0.009
11581	0.0838	0.009
11582	0.0962	0.0184
11583	0.064	0.0226
11584	0.0004	0.0042
11585	0.0278	0.0272
11586	0.3786	0.0272
11587	0.5552	0.1218
11588	0.1976	0.0472
11589	0.0356	0.0052
11590	0.049	0.003
11591	0.108	0.0136
11592	0.0592	0.0154
11593	0.088	0.0354
11594	0.0346	0.005
11595	0.4224	0.0326
11596	0.6154	0.1368
11597	0.2148	0.0494
11598	0.0678	0.0094
11599	0.0286	0.0048
11600	0.0018	0.0002
11601	0.089	0.0004
11602	0.1284	0.0332
11603	0.0182	0.0002
11604	0.4388	0.024
11605	0.6824	0.1454
11606	0.4234	0.0386
11607	0.0708	0
11608	0.0254	0.0004
11609	0.0098	0.0004
11610	0.0668	0.0114
11611	0.0712	0.0192
11612	0.0184	0.0004
11613	0.4584	0.0246
11614	0.6538	0.1448
11615	0.3	0.0432
11616	0.0624	0.0054
11617	0.0502	0.0056
11618	0.0766	0.015
11619	0.0908	0.0176
11620	0.0464	0.018
11621	0.0216	0.0002
11622	0.4688	0.0252
11623	0.6854	0.152
11624	0.3068	0.0352
11625	0.0542	0.0002
11626	0.0734	0.0056
11627	0.1084	0.0188
11628	0.0806	0.0236
11629	0.0012	0.0002
11630	0.0232	0
11631	0.4924	0.0326
11632	0.6836	0.1536
11633	0.2334	0.0344
11634	0.0622	0
11635	0.0982	0.009
11636	0.2028	0.0218
11637	0.1036	0.0286
11638	0.0004	0.0002
11639	0.025	0.0004
11640	0.4848	0.0526
11641	0.5918	0.137
11642	0.1592	0.0402
11643	0.0418	0.0086
11644	0.0958	0.02
11645	0.1218	0.0234
11646	0.0524	0.0166
11647	0.0002	0.0004
11648	0.028	0.0008
11649	0.4804	0.0274
11650	0.6414	0.1472
11651	0.1648	0.037
11652	0.0872	0.015
11653	0.1474	0.022
11654	0.2226	0.0334
11655	0.0514	0.0158
11656	0.0016	0.0004
11657	0.0314	0.0004
11658	0.4648	0.0412
11659	0.5832	0.1336
11660	0.2018	0.0514
11661	0.1414	0.0314
11662	0.2262	0.0336
11663	0.289	0.043
11664	0.0012	0
11665	0.0008	0.0002
11666	0.0374	0.0002
11667	0.4138	0.0294
11668	0.5198	0.1236
11669	0.1908	0.0458
11670	0.1228	0.0214
11671	0.2514	0.0254
11672	0.328	0.045
11673	0.0006	0.0002
11674	0.0008	0.0002
11675	0.044	0.0002
11676	0.3846	0.031
11677	0.4852	0.1168
11678	0.191	0.0328
11679	0.1626	0.036
11680	0.2572	0.0468
11681	0.2898	0.0354
11682	0.0012	0
11683	0.0006	0.0002
11684	0.0504	0.0004
11685	0.3656	0.0462
11686	0.4084	0.0998
11687	0.2142	0.0326
11688	0.2502	0.0436
11689	0.2842	0.0562
11690	0.2432	0.03
11691	0.0008	0
11692	0.0008	0
11693	0.0846	0.0002
11694	0.3324	0.0568
11695	0.3044	0.0772
11696	0.2108	0.0314
11697	0.3104	0.0474
11698	0.322	0.0676
11699	0.1582	0.0246
11700	0.0004	0
11701	0.0006	0.0002
11702	0.0916	0.0202
11703	0.276	0.0318
11704	0.2914	0.0724
11705	0.1902	0.0232
11706	0.2986	0.0514
11707	0.2448	0.0574
11708	0.0438	0.0038
11709	0.0116	0.0038
11710	0.0476	0.0144
11711	0.0874	0.0132
11712	0.281	0.0392
11713	0.2704	0.0686
11714	0.1474	0.0216
11715	0.404	0.0602
11716	0.346	0.0546
11717	0.0332	0.002
11718	0.0234	0.007
11719	0.0156	0.0068
11720	0.1162	0.0206
11721	0.2622	0.039
11722	0.2436	0.0638
11723	0.1696	0.0316
11724	0.4042	0.0866
11725	0.317	0.0594
11726	0.0316	0.0042
11727	0.0112	0.0042
11728	0.0504	0.0146
11729	0.1122	0.035
11730	0.2644	0.0568
11731	0.1362	0.0414
11732	0.1846	0.0056
11733	0.4274	0.0768
11734	0.2366	0.0502
11735	0.0408	0.0098
11736	0.0264	0.0086
11737	0.0704	0.0188
11738	0.2338	0.051
11739	0.235	0.0532
11740	0.113	0.0382
11741	0.2212	0.0068
11742	0.4442	0.0858
11743	0.3094	0.0472
11744	0.0006	0.0024
11745	0.0376	0.0112
11746	0.1666	0.0208
11747	0.2636	0.0432
11748	0.209	0.045
11749	0.0872	0.0244
11750	0.2386	0.0004
11751	0.4382	0.0856
11752	0.1546	0.037
11753	0.0154	0.0052
11754	0.057	0.0154
11755	0.1612	0.0202
11756	0.2648	0.0436
11757	0.1844	0.0446
11758	0.0576	0.0162
11759	0.2782	0.0116
11760	0.446	0.0938
11761	0.129	0.0318
11762	0.0362	0.01
11763	0.0798	0.0204
11764	0.1772	0.0214
11765	0.2644	0.0442
11766	0.157	0.0416
11767	0.0038	0.0078
11768	0.3138	0.0394
11769	0.3986	0.0872
11770	0.1042	0.027
11771	0.0504	0.014
11772	0.0802	0.0206
11773	0.1812	0.0226
11774	0.2536	0.0448
11775	0.132	0.0356
11776	0.0074	0.01
11777	0.3732	0.045
11778	0.3966	0.0932
11779	0.0916	0.0234
11780	0.0606	0.0162
11781	0.0946	0.0214
11782	0.1912	0.0242
11783	0.2278	0.0454
11784	0.1034	0.0286
11785	0.022	0
11786	0.3756	0.0474
11787	0.3724	0.0904
11788	0.0822	0.0214
11789	0.069	0.018
11790	0.099	0.0216
11791	0.194	0.0246
11792	0.2006	0.0456
11793	0.0768	0.0216
11794	0.067	0.0106
11795	0.4246	0.0712
11796	0.3188	0.0788
11797	0.078	0.0202
11798	0.0798	0.02
11799	0.1026	0.0218
11800	0.1964	0.025
11801	0.1722	0.045
11802	0.0174	0.0102
11803	0.1772	0.0208
11804	0.4234	0.0708
11805	0.303	0.0758
11806	0.079	0.0204
11807	0.0856	0.0206
11808	0.1044	0.0226
11809	0.1916	0.0246
11810	0.1452	0.0394
11811	0.002	0.01
11812	0.177	0.0242
11813	0.419	0.0704
11814	0.2906	0.0738
11815	0.082	0.021
11816	0.0898	0.0214
11817	0.1062	0.0228
11818	0.1662	0.0386
11819	0.054	0.0278
11820	0.0206	0.0204
11821	0.1882	0.0072
11822	0.4406	0.0866
11823	0.3134	0.0794
11824	0.115	0.0288
11825	0.1252	0.029
11826	0.173	0.0228
11827	0.1336	0.0344
11828	0.0338	0.0206
11829	0.001	0.0008
11830	0.221	0.0214
11831	0.4706	0.0876
11832	0.2818	0.075
11833	0.1036	0.027
11834	0.1046	0.0224
11835	0.1632	0.0236
11836	0.15	0.035
11837	0.0458	0.0146
11838	0.001	0.006
11839	0.2302	0.02
11840	0.4628	0.0876
11841	0.2688	0.0692
11842	0.0932	0.0226
11843	0.1004	0.0226
11844	0.155	0.024
11845	0.1156	0.0304
11846	0.001	0.0056
11847	0.0016	0.016
11848	0.2394	0.0004
11849	0.4902	0.0942
11850	0.2786	0.0684
11851	0.1112	0.0226
11852	0.1212	0.0234
11853	0.1612	0.0244
11854	0.0926	0.0242
11855	0.0044	0.014
11856	0.0002	0.0006
11857	0.266	0.0002
11858	0.5184	0.1032
11859	0.271	0.0682
11860	0.102	0.0236
11861	0.1132	0.0244
11862	0.1494	0.0242
11863	0.0828	0.023
11864	0.0008	0
11865	0.0004	0
11866	0.2822	0.0002
11867	0.542	0.109
11868	0.2784	0.0682
11869	0.1098	0.0244
11870	0.1238	0.0238
11871	0.2032	0.0244
11872	0.0844	0.0222
11873	0.0004	0.0002
11874	0.001	0.0006
